 - - - Fold 1/6 - - -

Train volume count: 294
Validation volume count: 76
Validation volumes: ['24' '28' '15' '78' '82' '25' '40' '31' '29' '7' '41' '33' '76' '30' '87'
 '77' '79' '43' '47' '35' '16' '44' '26' '81' '46' '45' '50' '18' '32'
 '21' '85' '3' '19' '2' '20' '17' '49' '42' '84' '39' '86']

Epoch [0001/0300], Training Loss: 1.1942, Validation Loss: 0.5188, Dropout p: 0.30, Patience: 0/75            
Epoch [0173/0300], Training Loss: 0.0574, Validation Loss: 0.0672, Dropout p: 0.30, Patience: 63/75            
Epoch [0174/0300], Training Loss: 0.0559, Validation Loss: 0.0641, Dropout p: 0.30, Patience: 64/75            
Epoch [0175/0300], Training Loss: 0.0632, Validation Loss: 0.0710, Dropout p: 0.30, Patience: 65/75            
Epoch [0176/0300], Training Loss: 0.0507, Validation Loss: 0.0646, Dropout p: 0.30, Patience: 66/75            
Epoch [0177/0300], Training Loss: 0.1221, Validation Loss: 0.0743, Dropout p: 0.30, Patience: 67/75            
Epoch [0178/0300], Training Loss: 0.0520, Validation Loss: 0.0692, Dropout p: 0.30, Patience: 68/75            
Epoch [0179/0300], Training Loss: 0.0451, Validation Loss: 0.0631, Dropout p: 0.30, Patience: 69/75            
Epoch [0180/0300], Training Loss: 0.0607, Validation Loss: 0.0753, Dropout p: 0.30, Patience: 70/75            
Epoch [0181/0300], Training Loss: 0.0435, Validation Loss: 0.0644, Dropout p: 0.30, Patience: 71/75            
Epoch [0182/0300], Training Loss: 0.0549, Validation Loss: 0.0656, Dropout p: 0.30, Patience: 72/75            
Epoch [0183/0300], Training Loss: 0.0476, Validation Loss: 0.0677, Dropout p: 0.30, Patience: 73/75            
Epoch [0184/0300], Training Loss: 0.0540, Validation Loss: 0.0683, Dropout p: 0.30, Patience: 74/75            
Epoch [0185/0300], Training Loss: 0.0590, Validation Loss: 0.0748, Dropout p: 0.30, Patience: 75/75            

Evaluating model on test set...
Predicted TBV: 213.11	Actual TBV: 222.61	Difference: 9.50
Predicted TBV: 424.68	Actual TBV: 449.16	Difference: 24.48
Predicted TBV: 204.18	Actual TBV: 197.64	Difference: 6.54
Predicted TBV: 179.73	Actual TBV: 162.77	Difference: 16.96
Predicted TBV: 213.46	Actual TBV: 211.20	Difference: 2.26
Predicted TBV: 213.02	Actual TBV: 217.47	Difference: 4.45
Predicted TBV: 156.67	Actual TBV: 138.39	Difference: 18.28
Predicted TBV: 279.16	Actual TBV: 270.78	Difference: 8.38
Predicted TBV: 271.17	Actual TBV: 281.42	Difference: 10.25
Predicted TBV: 173.24	Actual TBV: 152.51	Difference: 20.73
Predicted TBV: 172.15	Actual TBV: 180.57	Difference: 8.42
Predicted TBV: 205.84	Actual TBV: 190.48	Difference: 15.36
Predicted TBV: 218.59	Actual TBV: 229.87	Difference: 11.28
Predicted TBV: 210.65	Actual TBV: 201.10	Difference: 9.55
Predicted TBV: 194.77	Actual TBV: 186.07	Difference: 8.70
Predicted TBV: 248.01	Actual TBV: 243.00	Difference: 5.01
Predicted TBV: 240.05	Actual TBV: 257.03	Difference: 16.98
Predicted TBV: 161.10	Actual TBV: 166.79	Difference: 5.69
Predicted TBV: 196.80	Actual TBV: 205.72	Difference: 8.92
Predicted TBV: 201.37	Actual TBV: 206.72	Difference: 5.35
Predicted TBV: 235.25	Actual TBV: 231.37	Difference: 3.88
Predicted TBV: 230.27	Actual TBV: 221.39	Difference: 8.88
Predicted TBV: 183.83	Actual TBV: 180.80	Difference: 3.03
Predicted TBV: 167.27	Actual TBV: 151.91	Difference: 15.36
Predicted TBV: 234.29	Actual TBV: 253.94	Difference: 19.65
Predicted TBV: 157.58	Actual TBV: 137.38	Difference: 20.20
Predicted TBV: 249.15	Actual TBV: 252.89	Difference: 3.74
Predicted TBV: 191.43	Actual TBV: 206.11	Difference: 14.68
Predicted TBV: 255.95	Actual TBV: 277.75	Difference: 21.80
Predicted TBV: 208.89	Actual TBV: 200.34	Difference: 8.55
Predicted TBV: 191.65	Actual TBV: 195.75	Difference: 4.10
Predicted TBV: 178.25	Actual TBV: 182.91	Difference: 4.66
Predicted TBV: 298.36	Actual TBV: 303.83	Difference: 5.47
Predicted TBV: 187.95	Actual TBV: 184.64	Difference: 3.31
Predicted TBV: 150.01	Actual TBV: 160.92	Difference: 10.91
Predicted TBV: 278.08	Actual TBV: 297.35	Difference: 19.27
Predicted TBV: 167.58	Actual TBV: 180.60	Difference: 13.02
Predicted TBV: 263.76	Actual TBV: 262.10	Difference: 1.66
Predicted TBV: 175.61	Actual TBV: 161.64	Difference: 13.97
Predicted TBV: 233.39	Actual TBV: 249.58	Difference: 16.19

Evaluating model with 30 Bayesian runs...

Evaluating model with transforms and dropout...
Refused raster with error 15.69. TBV: 24.48.
Refused raster with error 10.40. TBV: 8.38.
Refused raster with error 11.00. TBV: 9.55.
Refused raster with error 11.73. TBV: 3.88.
Refused raster with error 12.97. TBV: 14.68.
Refused raster with error 11.21. TBV: 13.97.

Evaluating model with transforms only...
Refused raster with error 8.30. TBV: 24.48.
Refused raster with error 6.05. TBV: 9.55.
Refused raster with error 6.13. TBV: 5.69.
Refused raster with error 6.43. TBV: 13.97.
Refused raster with error 5.76. TBV: 16.19.

Evaluating model with dropout only...
Refused raster with error 12.91. TBV: 24.48.
Refused raster with error 11.17. TBV: 3.88.
Refused raster with error 12.22. TBV: 14.68.
Refused raster with error 10.45. TBV: 13.97.

- - - - - -
Non-bayesian prediction:
Total Raster Count: 49
Mean Absolute Error: 10.89 cc
Standard Deviation: 5.79 cc
Big error count (>30): 0
- - - - - -

Bayesian prediction Dropout + Transforms Bayes:
Refused Raster Count: 6
Refused Raster Percentage: 12.24%
Refusal threshold: 10.35
Mean Absolute Error: 10.67 cc
Standard Deviation: 5.66 cc
Big error count (>30): 0
- - - - - -

Bayesian prediction Transforms Bayes:
Refused Raster Count: 5
Refused Raster Percentage: 10.20%
Refusal threshold: 5.625
Mean Absolute Error: 10.54 cc
Standard Deviation: 5.62 cc
Big error count (>30): 0
- - - - - -

Bayesian prediction Dropout Bayes:
Refused Raster Count: 4
Refused Raster Percentage: 8.16%
Refusal threshold: 9.0
Mean Absolute Error: 10.59 cc
Standard Deviation: 5.54 cc
Big error count (>30): 0
- - - - - -

 - - - Fold 6/6 - - -

Train volume count: 341
Validation volume count: 29
Validation volumes: ['23' '48' '38' '1' '80' '22' '27' '36' '24' '28' '15' '78' '82' '25' '40'
 '31' '29' '7' '41' '33' '76' '30' '87' '77' '79' '43' '47' '35' '16' '44'
 '26' '81' '46' '45' '50' '18' '32' '21' '85' '3' '86']

Epoch [0001/0300], Training Loss: 1.1649, Validation Loss: 0.5664, Dropout p: 0.30, Patience: 0/75            
Epoch [0002/0300], Training Loss: 1.0477, Validation Loss: 0.7154, Dropout p: 0.30, Patience: 0/75            
Epoch [0003/0300], Training Loss: 0.9397, Validation Loss: 1.3217, Dropout p: 0.30, Patience: 0/75            
Epoch [0004/0300], Training Loss: 0.7795, Validation Loss: 0.4729, Dropout p: 0.30, Patience: 0/75            
Epoch [0005/0300], Training Loss: 0.6478, Validation Loss: 0.4750, Dropout p: 0.30, Patience: 0/75            
Epoch [0006/0300], Training Loss: 0.6091, Validation Loss: 0.3298, Dropout p: 0.30, Patience: 0/75            
Epoch [0007/0300], Training Loss: 0.5407, Validation Loss: 0.5471, Dropout p: 0.30, Patience: 0/75            
Epoch [0008/0300], Training Loss: 0.4437, Validation Loss: 0.3430, Dropout p: 0.30, Patience: 0/75            
Epoch [0009/0300], Training Loss: 0.3814, Validation Loss: 0.3817, Dropout p: 0.30, Patience: 0/75            
Epoch [0010/0300], Training Loss: 0.3988, Validation Loss: 0.4173, Dropout p: 0.30, Patience: 0/75            
Epoch [0011/0300], Training Loss: 0.3676, Validation Loss: 0.3995, Dropout p: 0.30, Patience: 0/75            
Epoch [0012/0300], Training Loss: 0.3476, Validation Loss: 0.5366, Dropout p: 0.30, Patience: 0/75            
Epoch [0013/0300], Training Loss: 0.3687, Validation Loss: 0.4081, Dropout p: 0.30, Patience: 0/75            
Epoch [0014/0300], Training Loss: 0.3347, Validation Loss: 0.3902, Dropout p: 0.30, Patience: 0/75            
Epoch [0015/0300], Training Loss: 0.4027, Validation Loss: 0.3907, Dropout p: 0.30, Patience: 0/75            
Epoch [0016/0300], Training Loss: 0.3093, Validation Loss: 0.4084, Dropout p: 0.30, Patience: 0/75            
Epoch [0017/0300], Training Loss: 0.3471, Validation Loss: 0.3877, Dropout p: 0.30, Patience: 0/75            
Epoch [0018/0300], Training Loss: 0.2542, Validation Loss: 0.3633, Dropout p: 0.30, Patience: 0/75            
Epoch [0019/0300], Training Loss: 0.3071, Validation Loss: 0.4586, Dropout p: 0.30, Patience: 0/75            
Epoch [0020/0300], Training Loss: 0.2665, Validation Loss: 0.4271, Dropout p: 0.30, Patience: 0/75            
Epoch [0021/0300], Training Loss: 0.3185, Validation Loss: 0.4073, Dropout p: 0.30, Patience: 0/75            
Epoch [0022/0300], Training Loss: 0.2454, Validation Loss: 0.3261, Dropout p: 0.30, Patience: 0/75            
Epoch [0023/0300], Training Loss: 0.1970, Validation Loss: 0.2765, Dropout p: 0.30, Patience: 0/75            
Epoch [0024/0300], Training Loss: 0.2631, Validation Loss: 0.6081, Dropout p: 0.30, Patience: 0/75            
Epoch [0025/0300], Training Loss: 0.2228, Validation Loss: 0.5248, Dropout p: 0.30, Patience: 0/75            
Epoch [0026/0300], Training Loss: 0.2821, Validation Loss: 0.4567, Dropout p: 0.30, Patience: 0/75            
Epoch [0027/0300], Training Loss: 0.2146, Validation Loss: 0.3854, Dropout p: 0.30, Patience: 0/75            
Epoch [0028/0300], Training Loss: 0.2471, Validation Loss: 0.3912, Dropout p: 0.30, Patience: 0/75            
Epoch [0029/0300], Training Loss: 0.2780, Validation Loss: 0.3943, Dropout p: 0.30, Patience: 0/75            
Epoch [0030/0300], Training Loss: 0.2131, Validation Loss: 0.4394, Dropout p: 0.30, Patience: 0/75            
Epoch [0031/0300], Training Loss: 0.1919, Validation Loss: 0.4463, Dropout p: 0.30, Patience: 0/75            
Epoch [0032/0300], Training Loss: 0.2220, Validation Loss: 0.3596, Dropout p: 0.30, Patience: 0/75            
Epoch [0033/0300], Training Loss: 0.2791, Validation Loss: 0.4442, Dropout p: 0.30, Patience: 0/75            
Epoch [0034/0300], Training Loss: 0.2344, Validation Loss: 0.4168, Dropout p: 0.30, Patience: 0/75            
Epoch [0035/0300], Training Loss: 0.2349, Validation Loss: 0.4194, Dropout p: 0.30, Patience: 0/75            
Epoch [0036/0300], Training Loss: 0.1534, Validation Loss: 0.3947, Dropout p: 0.30, Patience: 0/75            
Epoch [0037/0300], Training Loss: 0.1901, Validation Loss: 0.4328, Dropout p: 0.30, Patience: 0/75            
Epoch [0038/0300], Training Loss: 0.1881, Validation Loss: 0.3728, Dropout p: 0.30, Patience: 0/75            
Epoch [0039/0300], Training Loss: 0.2085, Validation Loss: 0.2518, Dropout p: 0.30, Patience: 0/75            
Epoch [0040/0300], Training Loss: 0.1292, Validation Loss: 0.3990, Dropout p: 0.30, Patience: 0/75            
Epoch [0041/0300], Training Loss: 0.1781, Validation Loss: 0.3139, Dropout p: 0.30, Patience: 0/75            
Epoch [0042/0300], Training Loss: 0.1867, Validation Loss: 0.2445, Dropout p: 0.30, Patience: 0/75            
Epoch [0043/0300], Training Loss: 0.1832, Validation Loss: 0.2679, Dropout p: 0.30, Patience: 0/75            
Epoch [0044/0300], Training Loss: 0.1750, Validation Loss: 0.2849, Dropout p: 0.30, Patience: 0/75            
Epoch [0045/0300], Training Loss: 0.1931, Validation Loss: 0.3558, Dropout p: 0.30, Patience: 0/75            
Epoch [0046/0300], Training Loss: 0.1596, Validation Loss: 0.3689, Dropout p: 0.30, Patience: 0/75            
Epoch [0047/0300], Training Loss: 0.1592, Validation Loss: 0.3662, Dropout p: 0.30, Patience: 0/75            
Epoch [0048/0300], Training Loss: 0.1509, Validation Loss: 0.2078, Dropout p: 0.30, Patience: 0/75            
Epoch [0049/0300], Training Loss: 0.1516, Validation Loss: 0.4226, Dropout p: 0.30, Patience: 0/75            
Epoch [0050/0300], Training Loss: 0.1489, Validation Loss: 0.4944, Dropout p: 0.30, Patience: 0/75            
Epoch [0051/0300], Training Loss: 0.1580, Validation Loss: 0.4364, Dropout p: 0.30, Patience: 0/75            
Epoch [0052/0300], Training Loss: 0.1511, Validation Loss: 0.3711, Dropout p: 0.30, Patience: 0/75            
Epoch [0053/0300], Training Loss: 0.1221, Validation Loss: 0.3668, Dropout p: 0.30, Patience: 0/75            
Epoch [0054/0300], Training Loss: 0.1270, Validation Loss: 0.3700, Dropout p: 0.30, Patience: 0/75            
Epoch [0055/0300], Training Loss: 0.1450, Validation Loss: 0.3919, Dropout p: 0.30, Patience: 0/75            
Epoch [0056/0300], Training Loss: 0.1093, Validation Loss: 0.4025, Dropout p: 0.30, Patience: 0/75            
Epoch [0057/0300], Training Loss: 0.1270, Validation Loss: 0.3876, Dropout p: 0.30, Patience: 0/75            
Epoch [0058/0300], Training Loss: 0.0939, Validation Loss: 0.3695, Dropout p: 0.30, Patience: 0/75            
Epoch [0059/0300], Training Loss: 0.1091, Validation Loss: 0.3768, Dropout p: 0.30, Patience: 0/75            
Epoch [0060/0300], Training Loss: 0.1345, Validation Loss: 0.3759, Dropout p: 0.30, Patience: 0/75            
Epoch [0061/0300], Training Loss: 0.1036, Validation Loss: 0.3705, Dropout p: 0.30, Patience: 0/75            
Epoch [0062/0300], Training Loss: 0.0882, Validation Loss: 0.3870, Dropout p: 0.30, Patience: 0/75            
Epoch [0063/0300], Training Loss: 0.1002, Validation Loss: 0.3755, Dropout p: 0.30, Patience: 0/75            
Epoch [0064/0300], Training Loss: 0.0888, Validation Loss: 0.3466, Dropout p: 0.30, Patience: 0/75            
Epoch [0065/0300], Training Loss: 0.1131, Validation Loss: 0.3566, Dropout p: 0.30, Patience: 0/75            
Epoch [0066/0300], Training Loss: 0.0914, Validation Loss: 0.3775, Dropout p: 0.30, Patience: 0/75            
Epoch [0067/0300], Training Loss: 0.0900, Validation Loss: 0.3480, Dropout p: 0.30, Patience: 0/75            
Epoch [0068/0300], Training Loss: 0.0975, Validation Loss: 0.3851, Dropout p: 0.30, Patience: 0/75            
Epoch [0069/0300], Training Loss: 0.0840, Validation Loss: 0.3850, Dropout p: 0.30, Patience: 0/75            
Epoch [0070/0300], Training Loss: 0.0847, Validation Loss: 0.3710, Dropout p: 0.30, Patience: 0/75            
Epoch [0071/0300], Training Loss: 0.0996, Validation Loss: 0.3204, Dropout p: 0.30, Patience: 0/75            
Epoch [0072/0300], Training Loss: 0.0873, Validation Loss: 0.3738, Dropout p: 0.30, Patience: 0/75            
Epoch [0073/0300], Training Loss: 0.1013, Validation Loss: 0.4635, Dropout p: 0.30, Patience: 0/75            
Epoch [0074/0300], Training Loss: 0.0939, Validation Loss: 0.3776, Dropout p: 0.30, Patience: 0/75            
Epoch [0075/0300], Training Loss: 0.1020, Validation Loss: 0.3445, Dropout p: 0.30, Patience: 0/75            
Epoch [0076/0300], Training Loss: 0.1006, Validation Loss: 0.4040, Dropout p: 0.30, Patience: 0/75            
Epoch [0077/0300], Training Loss: 0.0808, Validation Loss: 0.4037, Dropout p: 0.30, Patience: 0/75            
Epoch [0078/0300], Training Loss: 0.1009, Validation Loss: 0.3894, Dropout p: 0.30, Patience: 0/75            
Epoch [0079/0300], Training Loss: 0.0805, Validation Loss: 0.4208, Dropout p: 0.30, Patience: 0/75            
Epoch [0080/0300], Training Loss: 0.0832, Validation Loss: 0.3443, Dropout p: 0.30, Patience: 0/75            
Epoch [0081/0300], Training Loss: 0.0757, Validation Loss: 0.3585, Dropout p: 0.30, Patience: 0/75            
Epoch [0082/0300], Training Loss: 0.0919, Validation Loss: 0.3538, Dropout p: 0.30, Patience: 0/75            
Epoch [0083/0300], Training Loss: 0.0863, Validation Loss: 0.2846, Dropout p: 0.30, Patience: 0/75            
Epoch [0084/0300], Training Loss: 0.0684, Validation Loss: 0.3246, Dropout p: 0.30, Patience: 0/75            
Epoch [0085/0300], Training Loss: 0.1005, Validation Loss: 0.3682, Dropout p: 0.30, Patience: 0/75            
Epoch [0086/0300], Training Loss: 0.0746, Validation Loss: 0.3816, Dropout p: 0.30, Patience: 0/75            
Epoch [0087/0300], Training Loss: 0.0690, Validation Loss: 0.4015, Dropout p: 0.30, Patience: 0/75            
Epoch [0088/0300], Training Loss: 0.0937, Validation Loss: 0.3564, Dropout p: 0.30, Patience: 0/75            
Epoch [0089/0300], Training Loss: 0.0813, Validation Loss: 0.3427, Dropout p: 0.30, Patience: 0/75            
Epoch [0090/0300], Training Loss: 0.0833, Validation Loss: 0.3291, Dropout p: 0.30, Patience: 0/75            
Epoch [0091/0300], Training Loss: 0.0779, Validation Loss: 0.2277, Dropout p: 0.30, Patience: 0/75            
Epoch [0092/0300], Training Loss: 0.0741, Validation Loss: 0.3853, Dropout p: 0.30, Patience: 0/75            
Epoch [0093/0300], Training Loss: 0.0864, Validation Loss: 0.3806, Dropout p: 0.30, Patience: 0/75            
Epoch [0094/0300], Training Loss: 0.0907, Validation Loss: 0.3808, Dropout p: 0.30, Patience: 0/75            
Epoch [0095/0300], Training Loss: 0.0726, Validation Loss: 0.3409, Dropout p: 0.30, Patience: 0/75            
Epoch [0096/0300], Training Loss: 0.0818, Validation Loss: 0.3536, Dropout p: 0.30, Patience: 0/75            
Epoch [0097/0300], Training Loss: 0.0599, Validation Loss: 0.3400, Dropout p: 0.30, Patience: 0/75            
Epoch [0098/0300], Training Loss: 0.0750, Validation Loss: 0.3774, Dropout p: 0.30, Patience: 0/75            
Epoch [0099/0300], Training Loss: 0.0642, Validation Loss: 0.3635, Dropout p: 0.30, Patience: 0/75            
Epoch [0100/0300], Training Loss: 0.0598, Validation Loss: 0.3712, Dropout p: 0.30, Patience: 0/75            
Epoch [0101/0300], Training Loss: 0.0649, Validation Loss: 0.3563, Dropout p: 0.30, Patience: 0/75            
Epoch [0102/0300], Training Loss: 0.0490, Validation Loss: 0.3718, Dropout p: 0.30, Patience: 1/75            
Epoch [0103/0300], Training Loss: 0.0610, Validation Loss: 0.3771, Dropout p: 0.30, Patience: 2/75            
Epoch [0104/0300], Training Loss: 0.0607, Validation Loss: 0.3865, Dropout p: 0.30, Patience: 3/75            
Epoch [0105/0300], Training Loss: 0.0657, Validation Loss: 0.3712, Dropout p: 0.30, Patience: 4/75            
Epoch [0106/0300], Training Loss: 0.0512, Validation Loss: 0.3367, Dropout p: 0.30, Patience: 0/75            
Epoch [0107/0300], Training Loss: 0.0753, Validation Loss: 0.3789, Dropout p: 0.30, Patience: 1/75            
Epoch [0108/0300], Training Loss: 0.0604, Validation Loss: 0.3592, Dropout p: 0.30, Patience: 2/75            
Epoch [0109/0300], Training Loss: 0.0626, Validation Loss: 0.3635, Dropout p: 0.30, Patience: 3/75            
Epoch [0110/0300], Training Loss: 0.0627, Validation Loss: 0.3705, Dropout p: 0.30, Patience: 4/75            
Epoch [0111/0300], Training Loss: 0.0521, Validation Loss: 0.3627, Dropout p: 0.30, Patience: 5/75            
Epoch [0112/0300], Training Loss: 0.0739, Validation Loss: 0.3565, Dropout p: 0.30, Patience: 6/75            
Epoch [0113/0300], Training Loss: 0.0602, Validation Loss: 0.3493, Dropout p: 0.30, Patience: 7/75            
Epoch [0114/0300], Training Loss: 0.0645, Validation Loss: 0.3405, Dropout p: 0.30, Patience: 8/75            
Epoch [0115/0300], Training Loss: 0.0580, Validation Loss: 0.3638, Dropout p: 0.30, Patience: 9/75            
Epoch [0116/0300], Training Loss: 0.0539, Validation Loss: 0.3371, Dropout p: 0.30, Patience: 10/75            
Epoch [0117/0300], Training Loss: 0.0548, Validation Loss: 0.3365, Dropout p: 0.30, Patience: 0/75            
Epoch [0118/0300], Training Loss: 0.0603, Validation Loss: 0.3450, Dropout p: 0.30, Patience: 1/75            
Epoch [0119/0300], Training Loss: 0.0598, Validation Loss: 0.3660, Dropout p: 0.30, Patience: 2/75            
Epoch [0120/0300], Training Loss: 0.0641, Validation Loss: 0.3434, Dropout p: 0.30, Patience: 3/75            
Epoch [0121/0300], Training Loss: 0.0575, Validation Loss: 0.3498, Dropout p: 0.30, Patience: 4/75            
Epoch [0122/0300], Training Loss: 0.0706, Validation Loss: 0.3507, Dropout p: 0.30, Patience: 5/75            
Epoch [0123/0300], Training Loss: 0.0548, Validation Loss: 0.3695, Dropout p: 0.30, Patience: 6/75            
Epoch [0124/0300], Training Loss: 0.0605, Validation Loss: 0.3555, Dropout p: 0.30, Patience: 7/75            
Epoch [0125/0300], Training Loss: 0.0681, Validation Loss: 0.3668, Dropout p: 0.30, Patience: 8/75            
Epoch [0126/0300], Training Loss: 0.0590, Validation Loss: 0.3568, Dropout p: 0.30, Patience: 9/75            
Epoch [0127/0300], Training Loss: 0.0486, Validation Loss: 0.3653, Dropout p: 0.30, Patience: 10/75            
Epoch [0128/0300], Training Loss: 0.0625, Validation Loss: 0.3533, Dropout p: 0.30, Patience: 11/75            
Epoch [0129/0300], Training Loss: 0.0545, Validation Loss: 0.3681, Dropout p: 0.30, Patience: 12/75            
Epoch [0130/0300], Training Loss: 0.0727, Validation Loss: 0.3578, Dropout p: 0.30, Patience: 13/75            
Epoch [0131/0300], Training Loss: 0.0613, Validation Loss: 0.3626, Dropout p: 0.30, Patience: 14/75            
Epoch [0132/0300], Training Loss: 0.0510, Validation Loss: 0.3545, Dropout p: 0.30, Patience: 15/75            
Epoch [0133/0300], Training Loss: 0.0582, Validation Loss: 0.3617, Dropout p: 0.30, Patience: 16/75            
Epoch [0134/0300], Training Loss: 0.0515, Validation Loss: 0.3662, Dropout p: 0.30, Patience: 17/75            
Epoch [0135/0300], Training Loss: 0.0565, Validation Loss: 0.3466, Dropout p: 0.30, Patience: 18/75            
Epoch [0136/0300], Training Loss: 0.0529, Validation Loss: 0.3523, Dropout p: 0.30, Patience: 19/75            
Epoch [0137/0300], Training Loss: 0.0598, Validation Loss: 0.3558, Dropout p: 0.30, Patience: 20/75            
Epoch [0138/0300], Training Loss: 0.0574, Validation Loss: 0.3693, Dropout p: 0.30, Patience: 21/75            
Epoch [0139/0300], Training Loss: 0.0561, Validation Loss: 0.3672, Dropout p: 0.30, Patience: 22/75            
Epoch [0140/0300], Training Loss: 0.0684, Validation Loss: 0.3555, Dropout p: 0.30, Patience: 23/75            
Epoch [0141/0300], Training Loss: 0.0515, Validation Loss: 0.3620, Dropout p: 0.30, Patience: 24/75            
Epoch [0142/0300], Training Loss: 0.0580, Validation Loss: 0.3649, Dropout p: 0.30, Patience: 25/75            
Epoch [0143/0300], Training Loss: 0.0526, Validation Loss: 0.3622, Dropout p: 0.30, Patience: 26/75            
Epoch [0144/0300], Training Loss: 0.0696, Validation Loss: 0.3731, Dropout p: 0.30, Patience: 27/75            
Epoch [0145/0300], Training Loss: 0.0558, Validation Loss: 0.3605, Dropout p: 0.30, Patience: 28/75            
Epoch [0146/0300], Training Loss: 0.0485, Validation Loss: 0.3566, Dropout p: 0.30, Patience: 29/75            
Epoch [0147/0300], Training Loss: 0.0554, Validation Loss: 0.3599, Dropout p: 0.30, Patience: 30/75            
Epoch [0148/0300], Training Loss: 0.0633, Validation Loss: 0.3563, Dropout p: 0.30, Patience: 31/75            
Epoch [0149/0300], Training Loss: 0.0547, Validation Loss: 0.3594, Dropout p: 0.30, Patience: 32/75            
Epoch [0150/0300], Training Loss: 0.0620, Validation Loss: 0.3506, Dropout p: 0.30, Patience: 33/75            
Epoch [0151/0300], Training Loss: 0.0525, Validation Loss: 0.3450, Dropout p: 0.30, Patience: 34/75            
Epoch [0152/0300], Training Loss: 0.0499, Validation Loss: 0.3700, Dropout p: 0.30, Patience: 35/75            
Epoch [0153/0300], Training Loss: 0.0479, Validation Loss: 0.3667, Dropout p: 0.30, Patience: 36/75            
Epoch [0154/0300], Training Loss: 0.0638, Validation Loss: 0.3507, Dropout p: 0.30, Patience: 37/75            
Epoch [0155/0300], Training Loss: 0.0478, Validation Loss: 0.3519, Dropout p: 0.30, Patience: 38/75            
Epoch [0156/0300], Training Loss: 0.0671, Validation Loss: 0.3571, Dropout p: 0.30, Patience: 39/75            
Epoch [0157/0300], Training Loss: 0.0531, Validation Loss: 0.3531, Dropout p: 0.30, Patience: 40/75            
Epoch [0158/0300], Training Loss: 0.0636, Validation Loss: 0.3637, Dropout p: 0.30, Patience: 41/75            
Epoch [0159/0300], Training Loss: 0.0540, Validation Loss: 0.3539, Dropout p: 0.30, Patience: 42/75            
Epoch [0160/0300], Training Loss: 0.0576, Validation Loss: 0.3542, Dropout p: 0.30, Patience: 43/75            
Epoch [0161/0300], Training Loss: 0.0581, Validation Loss: 0.3525, Dropout p: 0.30, Patience: 44/75            
Epoch [0162/0300], Training Loss: 0.0448, Validation Loss: 0.3585, Dropout p: 0.30, Patience: 45/75            
Epoch [0163/0300], Training Loss: 0.0487, Validation Loss: 0.3483, Dropout p: 0.30, Patience: 46/75            
Epoch [0164/0300], Training Loss: 0.0640, Validation Loss: 0.3594, Dropout p: 0.30, Patience: 47/75            
Epoch [0165/0300], Training Loss: 0.0656, Validation Loss: 0.3605, Dropout p: 0.30, Patience: 48/75            
Epoch [0166/0300], Training Loss: 0.0499, Validation Loss: 0.3422, Dropout p: 0.30, Patience: 49/75            
Epoch [0167/0300], Training Loss: 0.0558, Validation Loss: 0.3646, Dropout p: 0.30, Patience: 50/75            
Epoch [0168/0300], Training Loss: 0.0521, Validation Loss: 0.3618, Dropout p: 0.30, Patience: 51/75            
Epoch [0169/0300], Training Loss: 0.0620, Validation Loss: 0.3641, Dropout p: 0.30, Patience: 52/75            
Epoch [0170/0300], Training Loss: 0.0475, Validation Loss: 0.3484, Dropout p: 0.30, Patience: 53/75            
Epoch [0171/0300], Training Loss: 0.0525, Validation Loss: 0.3586, Dropout p: 0.30, Patience: 54/75            
Epoch [0172/0300], Training Loss: 0.0610, Validation Loss: 0.3516, Dropout p: 0.30, Patience: 55/75            
Epoch [0173/0300], Training Loss: 0.0512, Validation Loss: 0.3655, Dropout p: 0.30, Patience: 56/75            
Epoch [0174/0300], Training Loss: 0.0596, Validation Loss: 0.3482, Dropout p: 0.30, Patience: 57/75            
Epoch [0175/0300], Training Loss: 0.0553, Validation Loss: 0.3579, Dropout p: 0.30, Patience: 58/75            
Epoch [0176/0300], Training Loss: 0.0561, Validation Loss: 0.3576, Dropout p: 0.30, Patience: 59/75            
Epoch [0177/0300], Training Loss: 0.0609, Validation Loss: 0.3601, Dropout p: 0.30, Patience: 60/75            
Epoch [0178/0300], Training Loss: 0.0575, Validation Loss: 0.3623, Dropout p: 0.30, Patience: 61/75            
Epoch [0179/0300], Training Loss: 0.0484, Validation Loss: 0.3612, Dropout p: 0.30, Patience: 62/75            
Epoch [0180/0300], Training Loss: 0.0774, Validation Loss: 0.3510, Dropout p: 0.30, Patience: 63/75            
Epoch [0181/0300], Training Loss: 0.0438, Validation Loss: 0.3601, Dropout p: 0.30, Patience: 64/75            
Epoch [0182/0300], Training Loss: 0.0722, Validation Loss: 0.3606, Dropout p: 0.30, Patience: 65/75            
Epoch [0183/0300], Training Loss: 0.0527, Validation Loss: 0.3639, Dropout p: 0.30, Patience: 66/75            
Epoch [0184/0300], Training Loss: 0.0490, Validation Loss: 0.3533, Dropout p: 0.30, Patience: 67/75            
Epoch [0185/0300], Training Loss: 0.0661, Validation Loss: 0.3591, Dropout p: 0.30, Patience: 68/75            
Epoch [0186/0300], Training Loss: 0.0516, Validation Loss: 0.3506, Dropout p: 0.30, Patience: 69/75            
Epoch [0187/0300], Training Loss: 0.0561, Validation Loss: 0.3494, Dropout p: 0.30, Patience: 70/75            
